year,country_iso,country_name,commodity,import_value,export_value,trade_balance,tax_rate,gdp_usd,total_imports_country,total_exports_country,total_trade_country,global_total_imports,global_total_exports,global_total_trade,imports_gdp_ratio,exports_gdp_ratio,tariff_prev_year,tariff_change_value,tariff_change_direction,yoy_import_value,yoy_export_value,yoy_trade_balance,partner_iso,partner_name,commodity_group,is_major_economy
2021,BRA,Brazil,87,7661446223.0,1672286180.0,-5989160043.0,7.76,1670647398904.9,54054466367.0,35679494668.0,89733961035.0,2175683372518.049,1870801347171.422,4046484719689.471,0.00458591455505335,0.0010009809257753458,7.76,0.0,no_change,-0.6478032229988149,0.025028459684844018,-0.7023555181901993,ZAF,South Africa,electronics,True
2021,BRA,Brazil,87,7661446223.0,1672286180.0,-5989160043.0,7.76,1670647398904.9,54054466367.0,35679494668.0,89733961035.0,2175683372518.049,1870801347171.422,4046484719689.471,0.00458591455505335,0.0010009809257753458,7.76,0.0,no_change,-0.6478032229988149,0.025028459684844018,-0.7023555181901993,GBR,United Kingdom,electronics,True
2021,BRA,Brazil,87,7661446223.0,1672286180.0,-5989160043.0,7.76,1670647398904.9,54054466367.0,35679494668.0,89733961035.0,2175683372518.049,1870801347171.422,4046484719689.471,0.00458591455505335,0.0010009809257753458,7.76,0.0,no_change,-0.6478032229988149,0.025028459684844018,-0.7023555181901993,USA,USA,electronics,True
2021,BRA,Brazil,87,7661446223.0,1672286180.0,-5989160043.0,7.76,1670647398904.9,54054466367.0,35679494668.0,89733961035.0,2175683372518.049,1870801347171.422,4046484719689.471,0.00458591455505335,0.0010009809257753458,7.76,0.0,no_change,-0.6478032229988149,0.025028459684844018,-0.7023555181901993,NGA,Nigeria,electronics,True
2022,BRA,Brazil,2,2568240.0,13424119959.0,13421551719.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,1.3157479882432693e-06,0.00687737860557836,7.76,-0.5,down,-0.9996647839160849,7.027405906685182,-3.2409739634002297,CAN,Canada,chemicals,True
2022,BRA,Brazil,2,2568240.0,13424119959.0,13421551719.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,1.3157479882432693e-06,0.00687737860557836,7.76,-0.5,down,-0.9996647839160849,7.027405906685182,-3.2409739634002297,JPN,Japan,chemicals,True
2022,BRA,Brazil,2,2568240.0,13424119959.0,13421551719.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,1.3157479882432693e-06,0.00687737860557836,7.76,-0.5,down,-0.9996647839160849,7.027405906685182,-3.2409739634002297,USA,USA,chemicals,True
2022,BRA,Brazil,2,2568240.0,13424119959.0,13421551719.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,1.3157479882432693e-06,0.00687737860557836,7.76,-0.5,down,-0.9996647839160849,7.027405906685182,-3.2409739634002297,CHN,China,chemicals,True
2022,BRA,Brazil,2,2568240.0,13424119959.0,13421551719.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,1.3157479882432693e-06,0.00687737860557836,7.76,-0.5,down,-0.9996647839160849,7.027405906685182,-3.2409739634002297,DEU,Germany,chemicals,True
2022,BRA,Brazil,2,2568240.0,13424119959.0,13421551719.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,1.3157479882432693e-06,0.00687737860557836,7.76,-0.5,down,-0.9996647839160849,7.027405906685182,-3.2409739634002297,KOR,Rep. of Korea,chemicals,True
2022,BRA,Brazil,2,2568240.0,13424119959.0,13421551719.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,1.3157479882432693e-06,0.00687737860557836,7.76,-0.5,down,-0.9996647839160849,7.027405906685182,-3.2409739634002297,MEX,Mexico,chemicals,True
2022,BRA,Brazil,2,2568240.0,13424119959.0,13421551719.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,1.3157479882432693e-06,0.00687737860557836,7.76,-0.5,down,-0.9996647839160849,7.027405906685182,-3.2409739634002297,IND,India,chemicals,True
2022,BRA,Brazil,2,2568240.0,13424119959.0,13421551719.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,1.3157479882432693e-06,0.00687737860557836,7.76,-0.5,down,-0.9996647839160849,7.027405906685182,-3.2409739634002297,ZAF,South Africa,chemicals,True
2022,BRA,Brazil,2,2568240.0,13424119959.0,13421551719.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,1.3157479882432693e-06,0.00687737860557836,7.76,-0.5,down,-0.9996647839160849,7.027405906685182,-3.2409739634002297,GBR,United Kingdom,chemicals,True
2022,BRA,Brazil,10,166356172.0,3180122947.0,3013766775.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,8.522676955457873e-05,0.0016292248270728229,7.26,0.0,no_change,63.774387128928765,-0.7631038044420979,-0.7754531787309205,CAN,Canada,mineral_fuels,True
2022,BRA,Brazil,10,166356172.0,3180122947.0,3013766775.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,8.522676955457873e-05,0.0016292248270728229,7.26,0.0,no_change,63.774387128928765,-0.7631038044420979,-0.7754531787309205,CHN,China,mineral_fuels,True
2022,BRA,Brazil,10,166356172.0,3180122947.0,3013766775.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,8.522676955457873e-05,0.0016292248270728229,7.26,0.0,no_change,63.774387128928765,-0.7631038044420979,-0.7754531787309205,JPN,Japan,mineral_fuels,True
2022,BRA,Brazil,10,166356172.0,3180122947.0,3013766775.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,8.522676955457873e-05,0.0016292248270728229,7.26,0.0,no_change,63.774387128928765,-0.7631038044420979,-0.7754531787309205,MEX,Mexico,mineral_fuels,True
2022,BRA,Brazil,10,166356172.0,3180122947.0,3013766775.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,8.522676955457873e-05,0.0016292248270728229,7.26,0.0,no_change,63.774387128928765,-0.7631038044420979,-0.7754531787309205,IND,India,mineral_fuels,True
2022,BRA,Brazil,10,166356172.0,3180122947.0,3013766775.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,8.522676955457873e-05,0.0016292248270728229,7.26,0.0,no_change,63.774387128928765,-0.7631038044420979,-0.7754531787309205,ZAF,South Africa,mineral_fuels,True
2022,BRA,Brazil,10,166356172.0,3180122947.0,3013766775.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,8.522676955457873e-05,0.0016292248270728229,7.26,0.0,no_change,63.774387128928765,-0.7631038044420979,-0.7754531787309205,USA,USA,mineral_fuels,True
2022,BRA,Brazil,10,166356172.0,3180122947.0,3013766775.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,8.522676955457873e-05,0.0016292248270728229,7.26,0.0,no_change,63.774387128928765,-0.7631038044420979,-0.7754531787309205,DEU,Germany,mineral_fuels,True
2022,BRA,Brazil,10,166356172.0,3180122947.0,3013766775.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,8.522676955457873e-05,0.0016292248270728229,7.26,0.0,no_change,63.774387128928765,-0.7631038044420979,-0.7754531787309205,KOR,Rep. of Korea,mineral_fuels,True
2022,BRA,Brazil,10,166356172.0,3180122947.0,3013766775.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,8.522676955457873e-05,0.0016292248270728229,7.26,0.0,no_change,63.774387128928765,-0.7631038044420979,-0.7754531787309205,GBR,United Kingdom,mineral_fuels,True
2022,BRA,Brazil,27,29268886590.0,27450357596.0,-1818528994.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,0.014994890917092212,0.014063231155770234,7.26,0.0,no_change,174.94109216458767,7.631854193529078,-1.6034073403042277,BRA,Brazil,chemicals,True
2022,BRA,Brazil,27,29268886590.0,27450357596.0,-1818528994.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,0.014994890917092212,0.014063231155770234,7.26,0.0,no_change,174.94109216458767,7.631854193529078,-1.6034073403042277,CAN,Canada,chemicals,True
2022,BRA,Brazil,27,29268886590.0,27450357596.0,-1818528994.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,0.014994890917092212,0.014063231155770234,7.26,0.0,no_change,174.94109216458767,7.631854193529078,-1.6034073403042277,CHN,China,chemicals,True
2022,BRA,Brazil,27,29268886590.0,27450357596.0,-1818528994.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,0.014994890917092212,0.014063231155770234,7.26,0.0,no_change,174.94109216458767,7.631854193529078,-1.6034073403042277,DEU,Germany,chemicals,True
2022,BRA,Brazil,27,29268886590.0,27450357596.0,-1818528994.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,0.014994890917092212,0.014063231155770234,7.26,0.0,no_change,174.94109216458767,7.631854193529078,-1.6034073403042277,JPN,Japan,chemicals,True
2022,BRA,Brazil,27,29268886590.0,27450357596.0,-1818528994.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,0.014994890917092212,0.014063231155770234,7.26,0.0,no_change,174.94109216458767,7.631854193529078,-1.6034073403042277,KOR,Rep. of Korea,chemicals,True
2022,BRA,Brazil,27,29268886590.0,27450357596.0,-1818528994.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,0.014994890917092212,0.014063231155770234,7.26,0.0,no_change,174.94109216458767,7.631854193529078,-1.6034073403042277,MEX,Mexico,chemicals,True
2022,BRA,Brazil,27,29268886590.0,27450357596.0,-1818528994.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,0.014994890917092212,0.014063231155770234,7.26,0.0,no_change,174.94109216458767,7.631854193529078,-1.6034073403042277,NGA,Nigeria,chemicals,True
2022,BRA,Brazil,27,29268886590.0,27450357596.0,-1818528994.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,0.014994890917092212,0.014063231155770234,7.26,0.0,no_change,174.94109216458767,7.631854193529078,-1.6034073403042277,IND,India,chemicals,True
2022,BRA,Brazil,27,29268886590.0,27450357596.0,-1818528994.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,0.014994890917092212,0.014063231155770234,7.26,0.0,no_change,174.94109216458767,7.631854193529078,-1.6034073403042277,ZAF,South Africa,chemicals,True
2022,BRA,Brazil,27,29268886590.0,27450357596.0,-1818528994.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,0.014994890917092212,0.014063231155770234,7.26,0.0,no_change,174.94109216458767,7.631854193529078,-1.6034073403042277,GBR,United Kingdom,chemicals,True
2022,BRA,Brazil,27,29268886590.0,27450357596.0,-1818528994.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,0.014994890917092212,0.014063231155770234,7.26,0.0,no_change,174.94109216458767,7.631854193529078,-1.6034073403042277,USA,USA,chemicals,True
2022,BRA,Brazil,30,4776635131.0,587015620.0,-4189619511.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,0.002447142036641971,0.0003007369331068652,7.26,0.0,no_change,-0.8368016112839775,-0.9786153743918607,1.3038508183389457,BRA,Brazil,manufactures,True
2022,BRA,Brazil,30,4776635131.0,587015620.0,-4189619511.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,0.002447142036641971,0.0003007369331068652,7.26,0.0,no_change,-0.8368016112839775,-0.9786153743918607,1.3038508183389457,CAN,Canada,manufactures,True
2022,BRA,Brazil,30,4776635131.0,587015620.0,-4189619511.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,0.002447142036641971,0.0003007369331068652,7.26,0.0,no_change,-0.8368016112839775,-0.9786153743918607,1.3038508183389457,CHN,China,manufactures,True
2022,BRA,Brazil,30,4776635131.0,587015620.0,-4189619511.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,0.002447142036641971,0.0003007369331068652,7.26,0.0,no_change,-0.8368016112839775,-0.9786153743918607,1.3038508183389457,DEU,Germany,manufactures,True
2022,BRA,Brazil,30,4776635131.0,587015620.0,-4189619511.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,0.002447142036641971,0.0003007369331068652,7.26,0.0,no_change,-0.8368016112839775,-0.9786153743918607,1.3038508183389457,JPN,Japan,manufactures,True
2022,BRA,Brazil,30,4776635131.0,587015620.0,-4189619511.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,0.002447142036641971,0.0003007369331068652,7.26,0.0,no_change,-0.8368016112839775,-0.9786153743918607,1.3038508183389457,KOR,Rep. of Korea,manufactures,True
2022,BRA,Brazil,30,4776635131.0,587015620.0,-4189619511.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,0.002447142036641971,0.0003007369331068652,7.26,0.0,no_change,-0.8368016112839775,-0.9786153743918607,1.3038508183389457,MEX,Mexico,manufactures,True
2022,BRA,Brazil,30,4776635131.0,587015620.0,-4189619511.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,0.002447142036641971,0.0003007369331068652,7.26,0.0,no_change,-0.8368016112839775,-0.9786153743918607,1.3038508183389457,IND,India,manufactures,True
2022,BRA,Brazil,30,4776635131.0,587015620.0,-4189619511.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,0.002447142036641971,0.0003007369331068652,7.26,0.0,no_change,-0.8368016112839775,-0.9786153743918607,1.3038508183389457,ZAF,South Africa,manufactures,True
2022,BRA,Brazil,30,4776635131.0,587015620.0,-4189619511.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,0.002447142036641971,0.0003007369331068652,7.26,0.0,no_change,-0.8368016112839775,-0.9786153743918607,1.3038508183389457,GBR,United Kingdom,manufactures,True
2022,BRA,Brazil,30,4776635131.0,587015620.0,-4189619511.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,0.002447142036641971,0.0003007369331068652,7.26,0.0,no_change,-0.8368016112839775,-0.9786153743918607,1.3038508183389457,USA,USA,manufactures,True
2022,BRA,Brazil,30,4776635131.0,587015620.0,-4189619511.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,0.002447142036641971,0.0003007369331068652,7.26,0.0,no_change,-0.8368016112839775,-0.9786153743918607,1.3038508183389457,NGA,Nigeria,manufactures,True
2022,BRA,Brazil,85,26130599431.0,1851570147.0,-24279029284.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,0.01338709919358353,0.0009485872410703611,7.26,0.0,no_change,4.470503547866654,2.154209332623892,4.795043970044181,BRA,Brazil,electronics,True
2022,BRA,Brazil,85,26130599431.0,1851570147.0,-24279029284.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,0.01338709919358353,0.0009485872410703611,7.26,0.0,no_change,4.470503547866654,2.154209332623892,4.795043970044181,CAN,Canada,electronics,True
2022,BRA,Brazil,85,26130599431.0,1851570147.0,-24279029284.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,0.01338709919358353,0.0009485872410703611,7.26,0.0,no_change,4.470503547866654,2.154209332623892,4.795043970044181,CHN,China,electronics,True
2022,BRA,Brazil,85,26130599431.0,1851570147.0,-24279029284.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,0.01338709919358353,0.0009485872410703611,7.26,0.0,no_change,4.470503547866654,2.154209332623892,4.795043970044181,DEU,Germany,electronics,True
2022,BRA,Brazil,85,26130599431.0,1851570147.0,-24279029284.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,0.01338709919358353,0.0009485872410703611,7.26,0.0,no_change,4.470503547866654,2.154209332623892,4.795043970044181,JPN,Japan,electronics,True
2022,BRA,Brazil,85,26130599431.0,1851570147.0,-24279029284.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,0.01338709919358353,0.0009485872410703611,7.26,0.0,no_change,4.470503547866654,2.154209332623892,4.795043970044181,KOR,Rep. of Korea,electronics,True
2022,BRA,Brazil,85,26130599431.0,1851570147.0,-24279029284.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,0.01338709919358353,0.0009485872410703611,7.26,0.0,no_change,4.470503547866654,2.154209332623892,4.795043970044181,MEX,Mexico,electronics,True
2022,BRA,Brazil,85,26130599431.0,1851570147.0,-24279029284.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,0.01338709919358353,0.0009485872410703611,7.26,0.0,no_change,4.470503547866654,2.154209332623892,4.795043970044181,NGA,Nigeria,electronics,True
2022,BRA,Brazil,85,26130599431.0,1851570147.0,-24279029284.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,0.01338709919358353,0.0009485872410703611,7.26,0.0,no_change,4.470503547866654,2.154209332623892,4.795043970044181,IND,India,electronics,True
2022,BRA,Brazil,85,26130599431.0,1851570147.0,-24279029284.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,0.01338709919358353,0.0009485872410703611,7.26,0.0,no_change,4.470503547866654,2.154209332623892,4.795043970044181,ZAF,South Africa,electronics,True
2022,BRA,Brazil,85,26130599431.0,1851570147.0,-24279029284.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,0.01338709919358353,0.0009485872410703611,7.26,0.0,no_change,4.470503547866654,2.154209332623892,4.795043970044181,GBR,United Kingdom,electronics,True
2022,BRA,Brazil,85,26130599431.0,1851570147.0,-24279029284.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,0.01338709919358353,0.0009485872410703611,7.26,0.0,no_change,4.470503547866654,2.154209332623892,4.795043970044181,USA,USA,electronics,True
2022,BRA,Brazil,87,8488196605.0,2214537882.0,-6273658723.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,0.004348630815983747,0.0011345410721466881,7.26,0.0,no_change,-0.6751625760666615,0.19603239746984324,-0.7416017481747357,BRA,Brazil,electronics,True
2022,BRA,Brazil,87,8488196605.0,2214537882.0,-6273658723.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,0.004348630815983747,0.0011345410721466881,7.26,0.0,no_change,-0.6751625760666615,0.19603239746984324,-0.7416017481747357,CAN,Canada,electronics,True
2022,BRA,Brazil,87,8488196605.0,2214537882.0,-6273658723.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,0.004348630815983747,0.0011345410721466881,7.26,0.0,no_change,-0.6751625760666615,0.19603239746984324,-0.7416017481747357,CHN,China,electronics,True
2022,BRA,Brazil,87,8488196605.0,2214537882.0,-6273658723.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,0.004348630815983747,0.0011345410721466881,7.26,0.0,no_change,-0.6751625760666615,0.19603239746984324,-0.7416017481747357,DEU,Germany,electronics,True
2022,BRA,Brazil,87,8488196605.0,2214537882.0,-6273658723.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,0.004348630815983747,0.0011345410721466881,7.26,0.0,no_change,-0.6751625760666615,0.19603239746984324,-0.7416017481747357,JPN,Japan,electronics,True
2022,BRA,Brazil,87,8488196605.0,2214537882.0,-6273658723.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,0.004348630815983747,0.0011345410721466881,7.26,0.0,no_change,-0.6751625760666615,0.19603239746984324,-0.7416017481747357,KOR,Rep. of Korea,electronics,True
2022,BRA,Brazil,87,8488196605.0,2214537882.0,-6273658723.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,0.004348630815983747,0.0011345410721466881,7.26,0.0,no_change,-0.6751625760666615,0.19603239746984324,-0.7416017481747357,MEX,Mexico,electronics,True
2022,BRA,Brazil,87,8488196605.0,2214537882.0,-6273658723.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,0.004348630815983747,0.0011345410721466881,7.26,0.0,no_change,-0.6751625760666615,0.19603239746984324,-0.7416017481747357,NGA,Nigeria,electronics,True
2022,BRA,Brazil,87,8488196605.0,2214537882.0,-6273658723.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,0.004348630815983747,0.0011345410721466881,7.26,0.0,no_change,-0.6751625760666615,0.19603239746984324,-0.7416017481747357,IND,India,electronics,True
2022,BRA,Brazil,87,8488196605.0,2214537882.0,-6273658723.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,0.004348630815983747,0.0011345410721466881,7.26,0.0,no_change,-0.6751625760666615,0.19603239746984324,-0.7416017481747357,ZAF,South Africa,electronics,True
2022,BRA,Brazil,87,8488196605.0,2214537882.0,-6273658723.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,0.004348630815983747,0.0011345410721466881,7.26,0.0,no_change,-0.6751625760666615,0.19603239746984324,-0.7416017481747357,GBR,United Kingdom,electronics,True
2022,BRA,Brazil,87,8488196605.0,2214537882.0,-6273658723.0,7.26,1951923942083.32,68833242169.0,48707724151.0,117540966320.0,2506949508364.524,2158003878858.524,4664953387223.048,0.004348630815983747,0.0011345410721466881,7.26,0.0,no_change,-0.6751625760666615,0.19603239746984324,-0.7416017481747357,USA,USA,electronics,True
2023,BRA,Brazil,2,1096151.0,11528316976.0,11527220825.0,,2191131765684.63,50751685494.0,52934761253.0,103686446747.0,2424543856521.67,2116565756165.769,4541109612687.439,5.002670387818974e-07,0.005261352674697736,7.26,,,-0.999870861732944,4.205743857309188,-2.837400045804181,BRA,Brazil,chemicals,True
2023,BRA,Brazil,2,1096151.0,11528316976.0,11527220825.0,,2191131765684.63,50751685494.0,52934761253.0,103686446747.0,2424543856521.67,2116565756165.769,4541109612687.439,5.002670387818974e-07,0.005261352674697736,7.26,,,-0.999870861732944,4.205743857309188,-2.837400045804181,CAN,Canada,chemicals,True
2023,BRA,Brazil,2,1096151.0,11528316976.0,11527220825.0,,2191131765684.63,50751685494.0,52934761253.0,103686446747.0,2424543856521.67,2116565756165.769,4541109612687.439,5.002670387818974e-07,0.005261352674697736,7.26,,,-0.999870861732944,4.205743857309188,-2.837400045804181,JPN,Japan,chemicals,True
2023,BRA,Brazil,2,1096151.0,11528316976.0,11527220825.0,,2191131765684.63,50751685494.0,52934761253.0,103686446747.0,2424543856521.67,2116565756165.769,4541109612687.439,5.002670387818974e-07,0.005261352674697736,7.26,,,-0.999870861732944,4.205743857309188,-2.837400045804181,USA,USA,chemicals,True
2023,BRA,Brazil,2,1096151.0,11528316976.0,11527220825.0,,2191131765684.63,50751685494.0,52934761253.0,103686446747.0,2424543856521.67,2116565756165.769,4541109612687.439,5.002670387818974e-07,0.005261352674697736,7.26,,,-0.999870861732944,4.205743857309188,-2.837400045804181,CHN,China,chemicals,True
2023,BRA,Brazil,2,1096151.0,11528316976.0,11527220825.0,,2191131765684.63,50751685494.0,52934761253.0,103686446747.0,2424543856521.67,2116565756165.769,4541109612687.439,5.002670387818974e-07,0.005261352674697736,7.26,,,-0.999870861732944,4.205743857309188,-2.837400045804181,DEU,Germany,chemicals,True
2023,BRA,Brazil,2,1096151.0,11528316976.0,11527220825.0,,2191131765684.63,50751685494.0,52934761253.0,103686446747.0,2424543856521.67,2116565756165.769,4541109612687.439,5.002670387818974e-07,0.005261352674697736,7.26,,,-0.999870861732944,4.205743857309188,-2.837400045804181,KOR,Rep. of Korea,chemicals,True
2023,BRA,Brazil,2,1096151.0,11528316976.0,11527220825.0,,2191131765684.63,50751685494.0,52934761253.0,103686446747.0,2424543856521.67,2116565756165.769,4541109612687.439,5.002670387818974e-07,0.005261352674697736,7.26,,,-0.999870861732944,4.205743857309188,-2.837400045804181,MEX,Mexico,chemicals,True
2023,BRA,Brazil,2,1096151.0,11528316976.0,11527220825.0,,2191131765684.63,50751685494.0,52934761253.0,103686446747.0,2424543856521.67,2116565756165.769,4541109612687.439,5.002670387818974e-07,0.005261352674697736,7.26,,,-0.999870861732944,4.205743857309188,-2.837400045804181,NGA,Nigeria,chemicals,True
2023,BRA,Brazil,2,1096151.0,11528316976.0,11527220825.0,,2191131765684.63,50751685494.0,52934761253.0,103686446747.0,2424543856521.67,2116565756165.769,4541109612687.439,5.002670387818974e-07,0.005261352674697736,7.26,,,-0.999870861732944,4.205743857309188,-2.837400045804181,IND,India,chemicals,True
2023,BRA,Brazil,2,1096151.0,11528316976.0,11527220825.0,,2191131765684.63,50751685494.0,52934761253.0,103686446747.0,2424543856521.67,2116565756165.769,4541109612687.439,5.002670387818974e-07,0.005261352674697736,7.26,,,-0.999870861732944,4.205743857309188,-2.837400045804181,ZAF,South Africa,chemicals,True
