typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20200101","2020","52","2020","826","GBR","United Kingdom","X","Export","410","KOR","Rep. of Korea","0","W00","World","H5","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","250384538.369","250384538.369","4","false","true",
"C","A","20200101","2020","52","2020","826","GBR","United Kingdom","X","Export","484","MEX","Mexico","0","W00","World","H5","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","120792282.882","120792282.882","4","false","true",
"C","A","20200101","2020","52","2020","826","GBR","United Kingdom","X","Export","566","NGA","Nigeria","0","W00","World","H5","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","91186522.325","91186522.325","4","false","true",
"C","A","20200101","2020","52","2020","826","GBR","United Kingdom","X","Export","699","IND","India","0","W00","World","H5","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","353676465.955","353676465.955","4","false","true",
"C","A","20200101","2020","52","2020","826","GBR","United Kingdom","X","Export","710","ZAF","South Africa","0","W00","World","H5","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","297263294.924","297263294.924","4","false","true",
"C","A","20200101","2020","52","2020","826","GBR","United Kingdom","X","Export","842","USA","USA","0","W00","World","H5","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","3487003307.663","3487003307.663","4","false","true",
"C","A","20200101","2020","52","2020","842","USA","USA","X","Export","76","BRA","Brazil","0","W00","World","H5","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","3131236880","3131236880","4","false","true",
"C","A","20200101","2020","52","2020","842","USA","USA","X","Export","124","CAN","Canada","0","W00","World","H5","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","21510551266","21510551266","4","false","true",
"C","A","20200101","2020","52","2020","842","USA","USA","X","Export","156","CHN","China","0","W00","World","H5","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","17043664603","17043664603","4","false","true",
"C","A","20200101","2020","52","2020","842","USA","USA","X","Export","276","DEU","Germany","0","W00","World","H5","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","4928588180","4928588180","4","false","true",
"C","A","20200101","2020","52","2020","842","USA","USA","X","Export","392","JPN","Japan","0","W00","World","H5","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","4223009794","4223009794","4","false","true",
"C","A","20200101","2020","52","2020","842","USA","USA","X","Export","410","KOR","Rep. of Korea","0","W00","World","H5","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","5737407454","5737407454","4","false","true",
"C","A","20200101","2020","52","2020","842","USA","USA","X","Export","484","MEX","Mexico","0","W00","World","H5","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","38118343033","38118343033","4","false","true",
"C","A","20200101","2020","52","2020","842","USA","USA","X","Export","566","NGA","Nigeria","0","W00","World","H5","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","87389717","87389717","4","false","true",
"C","A","20200101","2020","52","2020","842","USA","USA","X","Export","699","IND","India","0","W00","World","H5","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","1502809914","1502809914","4","false","true",
"C","A","20200101","2020","52","2020","842","USA","USA","X","Export","710","ZAF","South Africa","0","W00","World","H5","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","285921518","285921518","4","false","true",
"C","A","20200101","2020","52","2020","842","USA","USA","X","Export","826","GBR","United Kingdom","0","W00","World","H5","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","3821357683","3821357683","4","false","true",
"C","A","20200101","2020","52","2020","826","GBR","United Kingdom","X","Export","76","BRA","Brazil","0","W00","World","H5","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","109140608.728","109140608.728","4","false","true",
"C","A","20200101","2020","52","2020","826","GBR","United Kingdom","X","Export","124","CAN","Canada","0","W00","World","H5","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","575121799.553","575121799.553","0","false","true",
"C","A","20200101","2020","52","2020","826","GBR","United Kingdom","X","Export","156","CHN","China","0","W00","World","H5","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","3819664893.648","3819664893.648","4","false","true",
"C","A","20200101","2020","52","2020","826","GBR","United Kingdom","X","Export","276","DEU","Germany","0","W00","World","H5","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","3204808156.89","3204808156.89","0","false","true",
"C","A","20200101","2020","52","2020","826","GBR","United Kingdom","X","Export","392","JPN","Japan","0","W00","World","H5","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","1063688801.154","1063688801.154","4","false","true",
"C","A","20200101","2020","52","2020","826","GBR","United Kingdom","X","Export","410","KOR","Rep. of Korea","0","W00","World","H5","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","512382580.802","512382580.802","0","false","true",
"C","A","20200101","2020","52","2020","826","GBR","United Kingdom","X","Export","484","MEX","Mexico","0","W00","World","H5","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","119806811.526","119806811.526","0","false","true",
"C","A","20200101","2020","52","2020","826","GBR","United Kingdom","X","Export","566","NGA","Nigeria","0","W00","World","H5","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","60695338.069","60695338.069","0","false","true",
"C","A","20200101","2020","52","2020","826","GBR","United Kingdom","X","Export","699","IND","India","0","W00","World","H5","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","66845923.722","66845923.722","4","false","true",
"C","A","20200101","2020","52","2020","826","GBR","United Kingdom","X","Export","710","ZAF","South Africa","0","W00","World","H5","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","174981763.893","174981763.893","0","false","true",
"C","A","20200101","2020","52","2020","826","GBR","United Kingdom","X","Export","842","USA","USA","0","W00","World","H5","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","7060772435.273","7060772435.273","4","false","true",
"C","A","20200101","2020","52","2020","842","USA","USA","X","Export","76","BRA","Brazil","0","W00","World","H5","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","805140229","805140229","4","false","true",
"C","A","20200101","2020","52","2020","842","USA","USA","X","Export","124","CAN","Canada","0","W00","World","H5","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","37443496566","37443496566","4","false","true",
"C","A","20200101","2020","52","2020","842","USA","USA","X","Export","156","CHN","China","0","W00","World","H5","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","8191461497","8191461497","4","false","true",
"C","A","20200101","2020","52","2020","842","USA","USA","X","Export","276","DEU","Germany","0","W00","World","H5","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","7806727033","7806727033","4","false","true",
"C","A","20200101","2020","52","2020","842","USA","USA","X","Export","392","JPN","Japan","0","W00","World","H5","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","1352420007","1352420007","4","false","true",
"C","A","20200101","2020","52","2020","842","USA","USA","X","Export","410","KOR","Rep. of Korea","0","W00","World","H5","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","2828753858","2828753858","4","false","true",
"C","A","20200101","2020","52","2020","842","USA","USA","X","Export","484","MEX","Mexico","0","W00","World","H5","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","15878897206","15878897206","4","false","true",
"C","A","20200101","2020","52","2020","842","USA","USA","X","Export","566","NGA","Nigeria","0","W00","World","H5","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","1062947967","1062947967","4","false","true",
"C","A","20200101","2020","52","2020","842","USA","USA","X","Export","699","IND","India","0","W00","World","H5","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","323645338","323645338","4","false","true",
"C","A","20200101","2020","52","2020","842","USA","USA","X","Export","710","ZAF","South Africa","0","W00","World","H5","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","551511620","551511620","4","false","true",
"C","A","20200101","2020","52","2020","842","USA","USA","X","Export","826","GBR","United Kingdom","0","W00","World","H5","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","2091996664","2091996664","4","false","true",
"C","A","20210101","2021","52","2021","76","BRA","Brazil","M","Import","124","CAN","Canada","0","W00","World","H5","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","151849","140377","151849","0","false","true",
"C","A","20210101","2021","52","2021","76","BRA","Brazil","M","Import","392","JPN","Japan","0","W00","World","H5","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","430735","363313","430735","0","false","true",
"C","A","20210101","2021","52","2021","76","BRA","Brazil","M","Import","842","USA","USA","0","W00","World","H5","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","816844","771446","816844","0","false","true",
"C","A","20210101","2021","52","2021","76","BRA","Brazil","M","Import","124","CAN","Canada","0","W00","World","H5","HS","true","10","Cereals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","13427472","11917326","13427472","0","false","true",
"C","A","20210101","2021","52","2021","76","BRA","Brazil","M","Import","156","CHN","China","0","W00","World","H5","HS","true","10","Cereals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","96592","71671","96592","0","false","true",
"C","A","20210101","2021","52","2021","76","BRA","Brazil","M","Import","484","MEX","Mexico","0","W00","World","H5","HS","true","10","Cereals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","3550","2306","3550","0","false","true",
"C","A","20210101","2021","52","2021","76","BRA","Brazil","M","Import","699","IND","India","0","W00","World","H5","HS","true","10","Cereals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","8116165","7196236","8116165","0","false","true",
"C","A","20210101","2021","52","2021","76","BRA","Brazil","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","10","Cereals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","57296","53712","57296","0","false","true",
"C","A","20210101","2021","52","2021","76","BRA","Brazil","M","Import","842","USA","USA","0","W00","World","H5","HS","true","10","Cereals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","41694767","37441514","41694767","0","false","true",
"C","A","20210101","2021","52","2021","76","BRA","Brazil","M","Import","76","BRA","Brazil","0","W00","World","H5","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","183081","167388","183081","0","false","true",
"C","A","20210101","2021","52","2021","76","BRA","Brazil","M","Import","124","CAN","Canada","0","W00","World","H5","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","52885635","44994122","52885635","4","false","true",
"C","A","20210101","2021","52","2021","76","BRA","Brazil","M","Import","156","CHN","China","0","W00","World","H5","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","222563831","203854886","222563831","4","false","true",
"C","A","20210101","2021","52","2021","76","BRA","Brazil","M","Import","276","DEU","Germany","0","W00","World","H5","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","69807594","66346536","69807594","4","false","true",
"C","A","20210101","2021","52","2021","76","BRA","Brazil","M","Import","392","JPN","Japan","0","W00","World","H5","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","29328662","27456065","29328662","4","false","true",
"C","A","20210101","2021","52","2021","76","BRA","Brazil","M","Import","410","KOR","Rep. of Korea","0","W00","World","H5","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","92109286","82468354","92109286","0","false","true",
"C","A","20210101","2021","52","2021","76","BRA","Brazil","M","Import","484","MEX","Mexico","0","W00","World","H5","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","4848221","4651206","4848221","4","false","true",
"C","A","20210101","2021","52","2021","76","BRA","Brazil","M","Import","566","NGA","Nigeria","0","W00","World","H5","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","630594072","617549607","630594072","0","false","true",
"C","A","20210101","2021","52","2021","76","BRA","Brazil","M","Import","699","IND","India","0","W00","World","H5","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1428774357","1382644601","1428774357","4","false","true",
"C","A","20210101","2021","52","2021","76","BRA","Brazil","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","58408532","47787435","58408532","0","false","true",
"C","A","20210101","2021","52","2021","76","BRA","Brazil","M","Import","826","GBR","United Kingdom","0","W00","World","H5","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","103155976","98728111","103155976","4","false","true",
"C","A","20210101","2021","52","2021","76","BRA","Brazil","M","Import","842","USA","USA","0","W00","World","H5","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","14788796062","14110149545","14788796062","4","false","true",
"C","A","20210101","2021","52","2021","76","BRA","Brazil","M","Import","76","BRA","Brazil","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","119394","93167","119394","0","false","true",
"C","A","20210101","2021","52","2021","76","BRA","Brazil","M","Import","124","CAN","Canada","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","44343770","43036314","44343770","4","false","true",
"C","A","20210101","2021","52","2021","76","BRA","Brazil","M","Import","156","CHN","China","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1530380632","1483280369","1530380632","4","false","true",
"C","A","20210101","2021","52","2021","76","BRA","Brazil","M","Import","276","DEU","Germany","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1078990540","1040234478","1078990540","4","false","true",
"C","A","20210101","2021","52","2021","76","BRA","Brazil","M","Import","392","JPN","Japan","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","84699969","79923354","84699969","4","false","true",
"C","A","20210101","2021","52","2021","76","BRA","Brazil","M","Import","410","KOR","Rep. of Korea","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","269064045","245750588","269064045","4","false","true",
"C","A","20210101","2021","52","2021","76","BRA","Brazil","M","Import","484","MEX","Mexico","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","66343913","63832974","66343913","4","false","true",
"C","A","20210101","2021","52","2021","76","BRA","Brazil","M","Import","699","IND","India","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","504002391","451040469","504002391","4","false","true",
"C","A","20210101","2021","52","2021","76","BRA","Brazil","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","3050067","2850024","3050067","4","false","true",
"C","A","20210101","2021","52","2021","76","BRA","Brazil","M","Import","826","GBR","United Kingdom","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","206467973","199643928","206467973","4","false","true",
"C","A","20210101","2021","52","2021","76","BRA","Brazil","M","Import","842","USA","USA","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","3305995304","3234635719","3305995304","4","false","true",
"C","A","20210101","2021","52","2021","76","BRA","Brazil","M","Import","76","BRA","Brazil","0","W00","World","H5","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","14409410","14174190","14409410","4","false","true",
"C","A","20210101","2021","52","2021","76","BRA","Brazil","M","Import","124","CAN","Canada","0","W00","World","H5","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","61641349","59760589","61641349","4","false","true",
"C","A","20210101","2021","52","2021","76","BRA","Brazil","M","Import","156","CHN","China","0","W00","World","H5","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","15996926559","14647821813","15996926559","4","false","true",
"C","A","20210101","2021","52","2021","76","BRA","Brazil","M","Import","276","DEU","Germany","0","W00","World","H5","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","852815019","813613214","852815019","4","false","true",
"C","A","20210101","2021","52","2021","76","BRA","Brazil","M","Import","392","JPN","Japan","0","W00","World","H5","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","768431827","731512002","768431827","4","false","true",
"C","A","20210101","2021","52","2021","76","BRA","Brazil","M","Import","410","KOR","Rep. of Korea","0","W00","World","H5","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1738055441","1694953760","1738055441","4","false","true",
"C","A","20210101","2021","52","2021","76","BRA","Brazil","M","Import","484","MEX","Mexico","0","W00","World","H5","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","814660161","769468446","814660161","4","false","true",
"C","A","20210101","2021","52","2021","76","BRA","Brazil","M","Import","566","NGA","Nigeria","0","W00","World","H5","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","22579","18485","22579","4","false","true",
