country,Country Name,Country Code,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,...70
India,Israel,ISR,BN.GSR.GNFS.CD,-305000000,-396000000,0,0,0,-456000000,-389000000,-465000000,-525000000,-738000000,-1087000000,-1142000000,-987000000,-2448000000,-2983000000,-3480000000,-2684000000,-1994000000,-2607000000,-3062000000,-2843000000,-3538300000,-3180200000,-3298100000,-2567000000,-1628500000,-1460000000,-3298700000,-2593100000,-1832900000,-2916000000,-5367800000,-4501900000,-6037300000,-6496800000,-7808400000,-7915600000,-5387100000,-2999200000,-3056600000,-203100000,-3165900000,-3513500000,-1027000000,135600000,-150100000,336000000,-1438600000,-1134900000,5360500000,4601500000,-393500000,-261800000,5543900000,4919500000,9472000000,6004200000,6855000000,3124800000,7278400000,12740700000,13407500000,11019200000,14206300000,12810200000,0
India,Italy,ITA,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,107680159.89232,811921589.513574,967058287.774415,-3328110291.39531,-7884887332.49248,-483144173.437663,-2741198142.21769,2216658010.91719,6178264390.36804,3805769085.2366,-12956080101.18,-9344323403.02935,-5696862256.04271,1877822085.63663,-1849362427.58583,-1954095748.03319,8469745735.80438,3607682228.02249,223324254.28476,-1994927194.35404,1461264916.58427,105589450.92382,174993071.02265,32207609508.2743,36945252882.4425,45325897739.875,62155136415.2245,47619296427.0847,39886976511.7094,21283617653.3336,9333284879.73141,13835427119.0986,9203889112.40754,6874316557.88138,9690602868.18181,-3242154509.71725,-17269793364.7159,-8130159638.9672,-18314564627.7725,-11245703356.1903,-38733375693.0732,-29571251353.2195,23450864653.0484,50079699804.1508,60112847272.8695,52526869354.6475,59977581596.7032,53893821749.4434,50617035662.4632,67357784672.6455,69265580610.0111,44797022837.1567,-38435469002.8408,34664668377.2501,61620081677.9415,0
India,Jamaica,JAM,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-235300000,31300000,66700000,-52000000,-44700000,-298900000,-378500000,-301700000,-186400000,-241000000,94200000,30400000,-139200000,-434500000,-173000000,-69800000,-35000000,-377910000,-26300000,-335200000,-541500000,-665100000,-653700000,-531100000,-838300000,-1235100000,-1555635000,-1391056367.27278,-1365268208.68813,-1973546537.94346,-2315799601.46387,-3416441707.94729,-4374789039.06333,-2318012641.57243,-2449403098.03721,-3541151131.14738,-3327364252.56853,-3181127085.86494,-3051487394.97015,-2296499439.40425,-1837864661.5875,-2357736829.66205,-2090909129.16261,-2277619516.71902,-2663823121.73062,-3004608495.85861,-3302861296.59063,-2590755238.82016,-2400772586.96648,0
India,Jordan,JOR,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,-214759762.98906,-244087372.991584,-350210862.384551,-562241044.103424,-744013255.918511,-959770210.688483,-1119891306.36454,-1611339531.74241,-1652370330.54965,-2308152626.88924,-2391820851.04052,-2155056602.36291,-1919955270.24324,-1757678736.83417,-1518076283.99433,-1473602454.3704,-1331132245.52556,-597098146.496417,-1057576465.54587,-943964083.090545,-1655213821.88733,-1672340504.99393,-1410120691.61033,-1424008291.76841,-1752609308.88576,-1613399153.73766,-1560225669.95769,-1456417489.42172,-2256768734.10437,-2245311306.57059,-1831623568.03474,-2137408095.90973,-3408385738.18054,-5145482725.34556,-5029732778.56136,-6313059604.6278,-6529453560.05693,-5397612676.05634,-5489577464.78873,-7557323943.66198,-8668169014.08451,-9944366197.18309,-9460140845.07041,-8655633802.8169,-8292112676.05634,-8735492957.74648,-7823098591.5493,-5793422535.21127,-7979752112.67605,-9451830985.91549,-9275352112.67606,-6801971830.98592,-7712253521.12677,0
India,Japan,JPN,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21309371596.649,47450014246.5316,72968602319.8624,69164578262.6968,69091201723.8881,26480675041.2365,51601038995.8407,72487452621.7708,94230374346.5512,69911671152.1861,63045444315.0606,83502740418.5949,17341178492.6405,23251948662.5674,78197081417.2456,-39544359231.2282,-101198487543.672,-125128284733.983,-128605076447.102,-23275907631.1959,40443851155.2429,37636176718.9342,1405006849.0526,-8615189108.462,-7597675867.0135,-21810914913.444,-157922697027.439,-72876655744.3752,-42600298380.2384,0
India,Kazakhstan,KAZ,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-126600000,-589000000,-558900000,-1051000000,172000000,1256354847.95967,-533514773.947675,-153214258.791614,1496098062.27504,3544189463.7045,6322004051.71502,9734725344.18396,10388580329.965,21722847597.8088,13012350650.8921,22543014687.3273,42077753327.7535,31304963815.1314,30420332103.2403,20809092206.124,2938881197.60969,6657846380.33749,14815137351.4283,19276723811.6837,14634103953.348,2771607555.29577,22128581996.022,33382483021.9538,18203244982.1471,16382793233.8426,0
India,Kenya,KEN,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-175945251.817231,3226907.1472634,119373254.181895,-563951846.166763,-401856288.940807,-839062355.34332,-575407677.197497,-258003675.971049,-43270801.8519645,-101083157.725384,-60917289.0088309,-4437393.4627997,-426084265.745067,-460525945.083985,-643675851.542676,-476548601.120383,-130246378.005806,-21696732.0396687,-1296327284.10629,-1453451893.3539,-2395870743.78202,-2000541131.73102,-2970948723.01666,-4064850081.25341,-4119475591.48757,-987045307.056151,-1036959028.42705,-651650569.832691,-649327981.086305,-1007314078.38763,-1396557727.51619,-2225255504.46471,-2996249357.82223,-4268637872.35773,-3916539738.28787,-4548264829.46378,-6360159023.3274,-6710123651.45399,-7318068648.68627,-9035535132.25669,-7061068458.4589,-6258681910.57285,-8631668533.27337,-8603298972.28314,-8937167193.20539,-7566472427.12068,-9634804784.26093,-9569380037.10955,-7879556656.00248,-7286351043.3329,0
India,Kyrgyz Republic,KGZ,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-149128000,-124588000,-277981000,-469238000,-141433000,-333505457.676387,-178190622.864451,-81431570.3227834,-10874448.1416813,-78193781.96978,-134184764.262288,-183454392.47873,-449548169.479397,-967418638.09730506,-1195504624.43461,-1982519089.12262,-1227974555.58166,-1534283797.18631,-1656613019.86043,-2917630516.89051,-2824203575.16016,-3169531477.13418,-2422081515.14236,-2339826753.14385,-2502182816.81419,-3126812246.84984,-2562487005.2788,-1615431956.90655,-2636032232.41209,-7027242104.26164,0,0,0
India,Cambodia,KHM,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-192800000,-243998000,-339600000,-405500000,-480200000,-355600000,-406960201.620193,-459298865.334548,-437693298.434776,-345516600.775898,-362074311.792298,-467199795.046385,-390066228.005889,-533988077.71410203,-558177789.383339,-652116570.226236,-956406008.966637,-859163588.45271,-1674511916.47717,-1764889739.1141,-1927523603.86087,-1932612476.26817,-2126397118.17364,-2236506647.05702,-2244081820.13337,-2414809586.58477,-3448790454.64354,-4443118496.52217,-2267979722.06165,-12637667294.723,-9261970319.21556,-1668160812.23953,-2610776132.74346,0
India,Kiribati,KIR,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4061964.90274763,-22084970.3048677,-26963464.5021522,-25554264.9278839,-18089845.6462974,-11548730.7222372,-17294564.2024361,-18536416.351642,-24050889.9438446,-25701840.6266074,-27284588.7621612,-35244342.5609587,-27567547.5671322,-37271003.648764,-29703650.310086,-20796185.4650671,0,0,0,0,0,0,0,0,0,0,0,-82729603.8857814,-90093150.1476165,-98821582.439446,-97231145.0692002,-103518494.461425,-131487736.273245,-146136824.00341,-151874727.242513,-159903554.35598,-156193181.730479,-161482389.696167,-165762053.960004,-151369620.262046,-144633338.514284,-127542338.760614,-191229247.994314,-251424746.809928,-276525125.91456,-319296500.774961,0
India,St. Kitts and Nevis,KNA,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14418518.5185185,-16351851.8518519,-20422222.2222222,-26140740.7407407,-15937037.037037,-13844444.4444444,-14677777.7777778,-22222222.2222222,-31703703.7037037,-40196296.2962963,-49981481.4814815,-35007407.4074074,-12329629.6296296,-25366666.6666667,-22181481.4814815,-53681481.4814815,-65659259.2592592,-55918518.5185186,-48033333.3333333,-59237037.037037,-67054212.6178402,-56317052.3412745,-54584285.7530442,-29566539.7624767,27167738.1227792,31364513.4600782,3867385.3001916,-32159543.5581858,-56924774.9399616,-98693373.0396489,-56137743.8956716,-22136930.8838519,14701133.6495752,38759567.0805629,77154125.9259259,3412908.1481481,-52313772.962963,-37050120,11971275.925926,-36457072.5925926,-76302082.5925926,-6178408.1481482,-63872830.3703703,-89600127.7777777,-138542833.703704,0
India,"Korea, Rep.",KOR,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-254000000,282000000,-916000000,-3506000000,-5277100000,-4164300000,-3179100000,-1510900000,629200000,76200000,4437900000,9745300000,12575300000,3724100000,-3188400000,-8166700000,-3272400000,1663700000,-4433100000,-8398700000,-21978300000,-7989200000,42495100000,26488500000,14546800000,7140200000,8587300000,17292900000,34122600000,23508300000,11474300000,19396600000,5435400000,38717900000,33959500000,15957800000,43531800000,73930200000,82854900000,105649200000,99123300000,76858800000,80717400000,52966800000,65934700000,70444200000,8366900000,10833600000,76425300000,0
India,Kuwait,KWT,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5847623905.77473,5957848753.60692,4044443527.99859,4755451471.60118,12161405522.7884,12034891239.9948,7773005781.41249,458475016.440753,1832050599.2431,2789956947.83994,1705717228.7985,-856863627.015655,236845009.164287,-1336777416.70452,2212544389.17181,1098958243.05351,-8090939999.99999,-3785519082.19919,-22528596.408807,1568977012.74039,1600615339.48443,3416735943.05681,3164673436.11193,-1876913582.30483,1905295846.45505,9928881106.01983,5499187539.7399,3059415591.40769,8442962174.25909,12874109263.658,26309246575.3425,38018965888.7457,39388987316.627,60186155950.0603,33617908084.9689,40785388310.1042,71341369915.8159,83140620592.6115,75344353477.9065,59888079430.48,10251823889.8115,-764648397.85644,2727186902.31876,16994114744.044,13179758591.1804,3401190923.62184,28167224974.5725,55013741535.6003,32045303686.4846,28188883807.8465,0
India,Latin America & Caribbean (excluding high income),LAC,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Lao PDR,LAO,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-160500000,-161200000,-140100000,-163700000,-100500000,-133800000,-109500000,-111100000,-110100000,-140200000,-278800000,-340700000,-342500000,-287700000,-115200000,-111300000,-72370000,-54781547.6404351,1114497.24086162,-27618794.4223728,-201992257.091491,-163625276.127337,7830650.50192347,92364486.3042762,-17544486.4734168,-146773678.282627,-66147825.3407206,-349954012.215621,-947984437.710273,-1061035240.42977,-2085058723.52544,-2256435633.5029,-1315153029.36057,-1129953098.02734,-1170848452.23378,-532984843.002456,645616024.454668,1292759325.82958,621832575.520967,1101267611.17868,0,0
India,Lebanon,LBN,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3750637038.39986,-2029255852.32613,-5303811527.64921,-3624286958.87424,-3268959080.97316,-5113518255.85431,-6900257996.04925,-8340024499.3839,-9492875256.63481,-7627030601.1031,-11906832865.14,-13342449921.08,-14397923871.79,-11426359325.52,-12107086798.8,-13130161154.6992,-13620787416.305,-12938275542.2226,-6432412326.92661,-7983310844.9934,-12091395112.3418,-11542638381.8417,0,0
India,Liberia,LBR,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585718.023398312,1352319.55402257,1251110.92497948,600791.649000473,-521116.770817616,1414767.43069196,2605583.85148249,2702485.73025663,893650.659805976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-741498032.967272,-816363861.280419,-1224602723.23438,-1204938606.29377,-1381364966.30785,-1250093005.49901,-542982118.276661,-1022636892.84458,-1525627322.62742,-1175575181.52593,-1799126585.07449,-1364407090.27854,-1057421109.4909,-802605177.286216,-718141890.174837,-689782526.894746,-639226709.75038,-698395251.761802,-741456441.740813,0,0,0
India,Libya,LBY,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4311419330.82955,2841064555.90781,5523034901.15909,9412913189.42078,-2426602789.63599,623537003.926722,1215660713.0956,531999338.675134,2887320851.33406,414716996.748862,-878703131.569086,-1617056187.68234,-598461311.375918,2508323501.45322,66612446.438748,1541093344.05543,-1005683148.65632,263227232.971913,1758242034.5012,1338599608.39924,1528643518.39234,-299417565.999846,2044152624.70471,7186000000,4959000000,1300000000,4523000000,7180000000,15860000000,22179000000,26712000000,36155300000,10375000000,18658700000,3513800000,28592400000,3676800000,-18495600000,-9742900000,-4700400000,3857000000,11115300000,3958100000,-4797200000,6973400000,11959200000,4468600000,0,0
India,St. Lucia,LCA,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18499460.579359,-21900000,-33600000,-39700000,-48199999.9999999,-60700000,-48800000.0000001,-25400000,-34200000,-30100000,-13077777.7777778,-23077777.7777778,-14681481.4814814,-59737037.0370371,-38437037.037037,-55870370.3703704,-36285185.1851852,-25951851.8518518,-32177777.7777778,-16151851.851852,-36722222.2222222,-55622222.2222223,-37362962.962963,-87577777.7777777,-112369779.294007,-109758195.033092,-110322654.643084,-143730175.969485,-78953610.200812,-88582986.3510992,-303448772.88357,-156445656.544488,-255191554.719733,-45138480.1193818,-109401310.687014,-148963372.185431,-67035159.8253477,-4416431.9106849,63058585.1123645,138248506.278213,-6117846.5401692,78356413.6233852,127777764.217904,191482393.703704,-263399108.518519,-182121763.703704,90090876.2962968,127159246.296296,154233444.074074,0
India,Latin America & Caribbean,LCN,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Least developed countries: UN classification,LDC,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Low income,LIC,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Liechtenstein,LIE,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Sri Lanka,LKA,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-171681373.8559,-50879695.6785,86308173.3728999,-130072244.6591,-403068736.7304,-903830667.2428,-711812306.3826,-880462228.8387,-773726419.7325,-344442208.2904,-734401855.8813,-750171751.8296,-677220149.5346,-748400069.3584,-770314416.1237,-672036980.3035,-1020584082.667,-916867186.3656,-982090623.2259,-1383429808.0017,-1364588928.5271,-1238558366.8694,-1066913536.9816,-950476666.377601,-1218639916.6956,-1726747410.74,-954050000,-1111890000,-1139960000,-1823850000,-2178712930,-3113711000,-3353700000,-5579000000,-2731500000,-4118500000,-8611150000,-8155171568.40896,-6428657223.05667,-6406606457.70637,-6063314670.16749,-5993868514.63866,-6317047992.80595,-6576794257.39769,-5147667481.61963,-5188536224.2702,-6552496707.23294,-3074954688.44853,-1495959130.65672,0,0
India,Lower middle income,LMC,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Low & middle income,LMY,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Lesotho,LSO,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-144961292.470885,-180434999.8431,-206309999.8206,-223214999.8059,-294291387.702139,-384420943.354542,-424235338.680636,-799963788.201815,-883836587.027686,-788812986.559899,-586879528.673141,-619262958.715232,-853943397.468434,-922647894.846113,-961263164.815667,-1091703366.09348,-1242789922.45174,-1359406133.62537,-1266496961.95688,-1252672482.51415,-1399418762.8757901,-1292882581.76836,-1254916409.51983,-983582227.776525,-876283847.142205,-773329767.141034,-595468801.646939,-505428189.741851,-764157393.938501,-900710792.961812,-985652498.680277,-978651680.978581,-1008497706.24776,-1002374439.46749,-1271688952.21049,-1491813946.79632,-1422445705.10292,-1692009157.3086,-1380548270.49749,-1262676564.23367,-1045635031.22647,-1052678219.5851,-1208782069.95277,-1167403816.11021,-1145057935.10102,-1088419440.04892,-1140926103.1082,-1176882174.66003,-1191087968.05889,-1099698564.69143,0
India,Late-demographic dividend,LTE,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Lithuania,LTU,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-209804274.601984,-259391613.398108,-710845000,-775360000,-1013010000,-1277812500,-1099182500,-723685000,-651350000,-766120811.308571,-1089789247.60832,-1598121430.99819,-1868987718.20348,-3115787811.15728,-5220795621.51119,-5654887514.59838,-650343011.536893,-747170031.548332,-1165213981.29822,252898478.553641,669878259.486972,924100058.982096,-414399785.652911,306454310.766927,1122347166.83575,990008416.881667,2893165052.33979,5227050937.84286,3002108490.63778,-1467958906.1204,3120764717.88409,4404370171.87185,0
India,Luxembourg,LUX,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2707728858.73997,4300157936.63012,3839304674.94342,6396647837.18102,7733253423.25683,8995309608.54017,10106312065.8446,14231810557.3008,17047832259.0175,18120548851.8925,18274145605.527,19192833467.6215,21113444604.7632,22463816774.2645,25960453249.3214,28145998212.6824,25548168754.6856,27234134470.6309,25399280110.7678,25873948883.5798,25100376793.0701,27801061612.42,33954499073.5419,29689259081.5976,32217308444.8831,34490567835.9578,0
India,Latvia,LVA,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93807284,331695000,59849000,-105545000,-414448000,-477332000,-827403000,-691300000,-435668393.162799,-641750345.076581,-769682764.40150106,-1304378201.18981,-2116991636.50793,-2437937341.59297,-4448701322.29235,-5712673161.3934,-4265771521.22894,-288813246.923251,-470556347.619047,-1660157661.64095,-1559361830.79714,-1366226218.96361,-881928104.03778,-315230306.834458,142293731.254776,-127606948.777044,-156116779.871778,-70970907.332253,487130155.261102,-1218651820.6349,-1841317409.80791,-1581098659.59594,-699670294.191951,0
India,"Macao SAR, China",MAC,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2517060254.16958,2880750414.6615,4325196312.76566,3939937615.24287,4210051772.21794,4996212153.58356,6893080923.88626,9383147903.40092,15506387499.9443,21293068830.6609,24977405438.4769,30864735567.9244,28904863218.7461,17350450010.7472,18523407221.942,23248399457.5754,27305253729.9356,27931990400.4409,363779893.041877,4393443566.42893,174099687.659763,18634201220.2572,0,0
India,St. Martin (French part),MAF,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Morocco,MAR,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-963112162.829154,-1782630217.20746,-2235671070.98755,-1798558201.87345,-2044043539.25003,-1974523574.39855,-2228024145.09251,-2230109550.84928,-1257290602.91038,-1351790654.51716,-1199205664.16558,-1076178019.36627,-828186823.539263,-102324844.837772,-1251153075.39788,-1543978703.46311,-1572953695.78076,-1909140154.89803,-1608287745.31519,-1822070986.65991,-2198534134.93753,-1232693099.97628,-1117023286.5382,-1455059864.39051,-1335316226.02495,-2093220551.79848,-1111415357.4612,-1114913759.85845,-1728414693.05363,-3227630251.10061,-3951168994.58638,-4440744115.62965,-7420593636.5374,-12774727823.0575,-10926909415.6859,-9953278186.70668,-14062623475.6277,-14674780975.466,-14810418460.9486,-13690326430.4099,-7927842023.52505,-10739249607.2905,-10551433764.5562,-12131482383.3643,-10049378708.9168,-8812910271.88886,-13124927044.3011,-15234615256.3966,-12191055206.4029,-13273497505.6441,0
India,Monaco,MCO,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Moldova,MDA,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100040000,-122020000,-320020000,-376410000,-434630000,-179360000,-330530000,-352940000,-418140000,-667300000,-775140000,-1212240000,-1603240000,-2319790000,-3219160000,-1998580000,-2255498750.35667,-2825503937.83667,-2959960000,-2986360000,-2913560000,-1991460000,-1858100000,-2254560000,-2938010000,-2946160000,-2696150000,-3717710000,-4284320000,-3974190000,-4701120000,0
India,Madagascar,MDG,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65391586.1302535,-98314568.5204649,-63486195.6628568,-62683484.0308762,-133212204.491106,-441282588.742855,-559166504.088218,-341404547.752945,-275064751.262562,-195354077.814066,-124964774.535349,-153076896.951217,-138214337.199316,-119218490.853088,-165850966.048535,-95887741.1810564,-338246579.987686,-195531121.959725,-230197249.593162,-294631181.965558,-218482760.419397,-237896771.052666,-199830019.562935,-291886333.468814,-299147369.900934,-288555844.217847,-331675856.242419,-187176039.131145,-514975119.353513,-554939573.599998,-649266259.800001,-825540136.864562,-699600735.165125,-1148264719.95286,-2093613078.0813,-1943005638.6842,-1256939994.21206,-1147933209.13189,-1073173357.26468,-1009674021.90093,-456652748.469326,-356772598.174224,-175422309.680643,-344018352.124095,-413526829.367095,-603012986.87044,-1128980140.43678,-1407090214.03526,-1351885540.02755,0,0,0
India,Maldives,MDV,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-900000,-3400000,-4900000,-21900000,-19100000,-17100000,-19800000,-10700000,6100000,10347965.3320654,16321085.3966171,12214179.7256335,9919074.5951686,19873000,329673.073431,2061370.754701,-21591676,14956279.8781229,5354152.365927,15509758.055156,647985.4112473,16565685.7329953,-27767024.7343039,5501077.666576,8194762.031571,39477199.070917,49360518.824951,-33598121.037282,-384035397.053719,-269390064.689639,168193991.826188,-107214252.286509,232165795.76164,314232523.777393,146924690.07404,339502569.879086,508336313.143015,545048446.109549,375920282.87938,-50674148.133532,-179960563.237689,-517528628.784776,-336988109.327365,-661897582.476007,502385079.859617,156705428.806191,-104055382.755435,68023385.575855,0
India,"Middle East, North Africa, Afghanistan & Pakistan",MEA,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Mexico,MEX,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1851000000,-4979000000,-7383000000,5117000000,13715000000,12790000000,7683000000,4416000000,8913000000,2414000000,-267000000,-3110000000,-9369000000,-18618000000,-16010000000,-21185140000,7152710000,6435885000,-807196000,-9180703000,-8350321000,-11941767041,-14109446485,-12194289609,-10770586021,-14968141812,-14565785413,-13991006944,-18695821515,-26869546767,-14820317718,-13623591137,-15980581914,-14581102602,-15907547928,-16563464776,-25807764000,-23667255468,-22668791420,-27610814495,-4265651015,21711673476,-23128199854,-43787418381,-31950750370,-27626821962,0
India,Marshall Islands,MHL,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-101535553.803533,-101522072.156632,-112966755.32216,-109409778.156412,-127001064.718136,-109599716.733761,-99845558.2829229,-69463864.9847535,-89919355.8707876,-92772881.857085,-111262525.778845,-123815949.981462,-82892728.2954088,-45818482.8955853,-38288145.9663188,-44802779.3120239,-76008272.7711216,0,0,0,0
India,Middle income,MIC,BN.GSR.GNFS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
